Timestep	VariableName	EntityIdx	Value	Metadata
64	Regional Deaths	Region11	0	Actor alive
64	Regional Deaths	Region12	0	Actor alive
64	Regional Deaths	Region13	0	Actor alive
64	Regional Deaths	Region14	0	Actor alive
64	Regional Deaths	Region15	0	Actor alive
64	Regional Deaths	Region16	0	Actor alive
64	Regional Casualties	Region01	0	Actor health
64	Regional Casualties	Region02	0	Actor health
64	Regional Casualties	Region03	0	Actor health
64	Regional Casualties	Region04	1	Actor health
64	Regional Casualties	Region05	0	Actor health
64	Regional Casualties	Region06	1	Actor health
64	Regional Casualties	Region07	4	Actor health
64	Regional Casualties	Region08	0	Actor health
64	Regional Casualties	Region09	0	Actor health
64	Regional Casualties	Region10	1	Actor health
64	Regional Casualties	Region11	1	Actor health
64	Regional Casualties	Region12	2	Actor health
64	Regional Casualties	Region13	1	Actor health
64	Regional Casualties	Region14	0	Actor health
64	Regional Casualties	Region15	2	Actor health
64	Regional Casualties	Region16	1	Actor health
64	Regional Sheltered	Region01	0	Actor location
64	Regional Sheltered	Region02	0	Actor location
64	Regional Sheltered	Region03	0	Actor location
64	Regional Sheltered	Region04	0	Actor location
64	Regional Sheltered	Region05	0	Actor location
64	Regional Sheltered	Region06	0	Actor location
64	Regional Sheltered	Region07	0	Actor location
64	Regional Sheltered	Region08	0	Actor location
64	Regional Sheltered	Region09	0	Actor location
64	Regional Sheltered	Region10	0	Actor location
64	Regional Sheltered	Region11	0	Actor location
64	Regional Sheltered	Region12	0	Actor location
64	Regional Sheltered	Region13	0	Actor location
64	Regional Sheltered	Region14	0	Actor location
64	Regional Sheltered	Region15	0	Actor location
64	Regional Sheltered	Region16	0	Actor location
65	Deaths	[Actor1-160]	0	Actor alive
65	Casualties	[Actor1-160]	19	Actor health
65	Evacuees	[Actor1-160]	64	Actor location
65	Sheltered	[Actor1-160]	0	Actor location
65	Wellbeing	[Actor1-160]	0.5652098271868915	Actor health
65	Wealth	[Actor1-160]	0.8768768619553742	Actor resources
65	Safety	[Region1-16]	0.5712178039064817	Region risk
65	Prosocial	[Actor1-160]	51	Actor action
65	Antisocial	[Actor1-160]	11	Actor action
65	Regional Wellbeing	Region01	0.4797518132109683	Actor health
65	Regional Wellbeing	Region02	0.9137478656814012	Actor health
65	Regional Wellbeing	Region03	0.686905019529895	Actor health
65	Regional Wellbeing	Region04	0.4375523320003534	Actor health
65	Regional Wellbeing	Region05	0.5751153952107565	Actor health
65	Regional Wellbeing	Region06	0.3828604471197669	Actor health
65	Regional Wellbeing	Region07	0.508573414551129	Actor health
65	Regional Wellbeing	Region08	0.5963574629357882	Actor health
65	Regional Wellbeing	Region09	0.6596221022503033	Actor health
65	Regional Wellbeing	Region10	0.5760108248457472	Actor health
65	Regional Wellbeing	Region11	0.652218977663106	Actor health
65	Regional Wellbeing	Region12	0.38969039062426014	Actor health
65	Regional Wellbeing	Region13	0.6787436497052998	Actor health
65	Regional Wellbeing	Region14	0.5898405821803162	Actor health
65	Regional Wellbeing	Region15	0.5400111545102042	Actor health
65	Regional Wellbeing	Region16	0.525196710590905	Actor health
65	Regional Deaths	Region01	0	Actor alive
65	Regional Deaths	Region02	0	Actor alive
65	Regional Deaths	Region03	0	Actor alive
65	Regional Deaths	Region04	0	Actor alive
65	Regional Deaths	Region05	0	Actor alive
65	Regional Deaths	Region06	0	Actor alive
65	Regional Deaths	Region07	0	Actor alive
65	Regional Deaths	Region08	0	Actor alive
65	Regional Deaths	Region09	0	Actor alive
65	Regional Deaths	Region10	0	Actor alive
65	Regional Deaths	Region11	0	Actor alive
65	Regional Deaths	Region12	0	Actor alive
65	Regional Deaths	Region13	0	Actor alive
65	Regional Deaths	Region14	0	Actor alive
65	Regional Deaths	Region15	0	Actor alive
65	Regional Deaths	Region16	0	Actor alive
65	Regional Casualties	Region01	1	Actor health
65	Regional Casualties	Region02	0	Actor health
65	Regional Casualties	Region03	0	Actor health
65	Regional Casualties	Region04	3	Actor health
65	Regional Casualties	Region05	1	Actor health
65	Regional Casualties	Region06	1	Actor health
65	Regional Casualties	Region07	3	Actor health
65	Regional Casualties	Region08	1	Actor health
65	Regional Casualties	Region09	0	Actor health
65	Regional Casualties	Region10	2	Actor health
65	Regional Casualties	Region11	2	Actor health
65	Regional Casualties	Region12	2	Actor health
65	Regional Casualties	Region13	0	Actor health
65	Regional Casualties	Region14	0	Actor health
65	Regional Casualties	Region15	2	Actor health
65	Regional Casualties	Region16	1	Actor health
65	Regional Sheltered	Region01	0	Actor location
65	Regional Sheltered	Region02	0	Actor location
65	Regional Sheltered	Region03	0	Actor location
65	Regional Sheltered	Region04	0	Actor location
65	Regional Sheltered	Region05	0	Actor location
65	Regional Sheltered	Region06	0	Actor location
65	Regional Sheltered	Region07	0	Actor location
65	Regional Sheltered	Region08	0	Actor location
65	Regional Sheltered	Region09	0	Actor location
65	Regional Sheltered	Region10	0	Actor location
65	Regional Sheltered	Region11	0	Actor location
65	Regional Sheltered	Region12	0	Actor location
65	Regional Sheltered	Region13	0	Actor location
65	Regional Sheltered	Region14	0	Actor location
65	Regional Sheltered	Region15	0	Actor location
65	Regional Sheltered	Region16	0	Actor location
66	Deaths	[Actor1-160]	0	Actor alive
66	Casualties	[Actor1-160]	22	Actor health
66	Evacuees	[Actor1-160]	64	Actor location
66	Sheltered	[Actor1-160]	0	Actor location
66	Wellbeing	[Actor1-160]	0.5646258963121344	Actor health
66	Wealth	[Actor1-160]	0.8826526247839525	Actor resources
66	Safety	[Region1-16]	0.577066930378907	Region risk
66	Prosocial	[Actor1-160]	55	Actor action
66	Antisocial	[Actor1-160]	11	Actor action
66	Regional Wellbeing	Region01	0.42385108792658094	Actor health
66	Regional Wellbeing	Region02	0.9215820527421741	Actor health
66	Regional Wellbeing	Region03	0.6876985672734925	Actor health
66	Regional Wellbeing	Region04	0.43853139920021195	Actor health
66	Regional Wellbeing	Region05	0.570069237126454	Actor health
66	Regional Wellbeing	Region06	0.4897162682718602	Actor health
66	Regional Wellbeing	Region07	0.5291440487306774	Actor health
66	Regional Wellbeing	Region08	0.575996295943291	Actor health
66	Regional Wellbeing	Region09	0.555773261350182	Actor health
66	Regional Wellbeing	Region10	0.6336064949074484	Actor health
66	Regional Wellbeing	Region11	0.6713313865978636	Actor health
66	Regional Wellbeing	Region12	0.36181423437455607	Actor health
66	Regional Wellbeing	Region13	0.6539128564898465	Actor health
66	Regional Wellbeing	Region14	0.6053329207367613	Actor health
66	Regional Wellbeing	Region15	0.5080066927061225	Actor health
66	Regional Wellbeing	Region16	0.5657846930212097	Actor health
66	Regional Deaths	Region01	0	Actor alive
66	Regional Deaths	Region02	0	Actor alive
66	Regional Deaths	Region03	0	Actor alive
66	Regional Deaths	Region04	0	Actor alive
66	Regional Deaths	Region05	0	Actor alive
66	Regional Deaths	Region06	0	Actor alive
66	Regional Deaths	Region07	0	Actor alive
66	Regional Deaths	Region08	0	Actor alive
66	Regional Deaths	Region09	0	Actor alive
66	Regional Deaths	Region10	0	Actor alive
66	Regional Deaths	Region11	0	Actor alive
66	Regional Deaths	Region12	0	Actor alive
66	Regional Deaths	Region13	0	Actor alive
66	Regional Deaths	Region14	0	Actor alive
66	Regional Deaths	Region15	0	Actor alive
66	Regional Deaths	Region16	0	Actor alive
66	Regional Casualties	Region01	1	Actor health
66	Regional Casualties	Region02	0	Actor health
66	Regional Casualties	Region03	0	Actor health
66	Regional Casualties	Region04	4	Actor health
66	Regional Casualties	Region05	2	Actor health
66	Regional Casualties	Region06	0	Actor health
66	Regional Casualties	Region07	3	Actor health
66	Regional Casualties	Region08	3	Actor health
66	Regional Casualties	Region09	0	Actor health
66	Regional Casualties	Region10	1	Actor health
66	Regional Casualties	Region11	0	Actor health
66	Regional Casualties	Region12	5	Actor health
66	Regional Casualties	Region13	0	Actor health
66	Regional Casualties	Region14	0	Actor health
66	Regional Casualties	Region15	2	Actor health
66	Regional Casualties	Region16	1	Actor health
66	Regional Sheltered	Region01	0	Actor location
66	Regional Sheltered	Region02	0	Actor location
66	Regional Sheltered	Region03	0	Actor location
66	Regional Sheltered	Region04	0	Actor location
66	Regional Sheltered	Region05	0	Actor location
66	Regional Sheltered	Region06	0	Actor location
66	Regional Sheltered	Region07	0	Actor location
66	Regional Sheltered	Region08	0	Actor location
66	Regional Sheltered	Region09	0	Actor location
66	Regional Sheltered	Region10	0	Actor location
66	Regional Sheltered	Region11	0	Actor location
66	Regional Sheltered	Region12	0	Actor location
66	Regional Sheltered	Region13	0	Actor location
66	Regional Sheltered	Region14	0	Actor location
66	Regional Sheltered	Region15	0	Actor location
66	Regional Sheltered	Region16	0	Actor location
67	Deaths	[Actor1-160]	0	Actor alive
67	Casualties	[Actor1-160]	15	Actor health
67	Evacuees	[Actor1-160]	64	Actor location
67	Sheltered	[Actor1-160]	0	Actor location
67	Wellbeing	[Actor1-160]	0.5912755377872807	Actor health
67	Wealth	[Actor1-160]	0.8862284771564106	Actor resources
67	Safety	[Region1-16]	0.8111289156221773	Region risk
67	Prosocial	[Actor1-160]	45	Actor action
67	Antisocial	[Actor1-160]	10	Actor action
67	Regional Wellbeing	Region01	0.43831065275594855	Actor health
67	Regional Wellbeing	Region02	0.9262825649786377	Actor health
67	Regional Wellbeing	Region03	0.6881746959196511	Actor health
67	Regional Wellbeing	Region04	0.43911883952012715	Actor health
67	Regional Wellbeing	Region05	0.5670415422758723	Actor health
67	Regional Wellbeing	Region06	0.5538297609631161	Actor health
67	Regional Wellbeing	Region07	0.5974864292384063	Actor health
67	Regional Wellbeing	Region08	0.6074159593841565	Actor health
67	Regional Wellbeing	Region09	0.6214639568101091	Actor health
67	Regional Wellbeing	Region10	0.708163896944469	Actor health
67	Regional Wellbeing	Region11	0.6987988319587182	Actor health
67	Regional Wellbeing	Region12	0.3690885406247337	Actor health
67	Regional Wellbeing	Region13	0.6856810472272411	Actor health
67	Regional Wellbeing	Region14	0.6489140381563424	Actor health
67	Regional Wellbeing	Region15	0.5288040156236736	Actor health
67	Regional Wellbeing	Region16	0.6008041491460592	Actor health
67	Regional Deaths	Region01	0	Actor alive
67	Regional Deaths	Region02	0	Actor alive
67	Regional Deaths	Region03	0	Actor alive
67	Regional Deaths	Region04	0	Actor alive
67	Regional Deaths	Region05	0	Actor alive
67	Regional Deaths	Region06	0	Actor alive
67	Regional Deaths	Region07	0	Actor alive
67	Regional Deaths	Region08	0	Actor alive
67	Regional Deaths	Region09	0	Actor alive
67	Regional Deaths	Region10	0	Actor alive
67	Regional Deaths	Region11	0	Actor alive
67	Regional Deaths	Region12	0	Actor alive
67	Regional Deaths	Region13	0	Actor alive
67	Regional Deaths	Region14	0	Actor alive
67	Regional Deaths	Region15	0	Actor alive
67	Regional Deaths	Region16	0	Actor alive
67	Regional Casualties	Region01	1	Actor health
67	Regional Casualties	Region02	0	Actor health
67	Regional Casualties	Region03	1	Actor health
67	Regional Casualties	Region04	3	Actor health
67	Regional Casualties	Region05	2	Actor health
67	Regional Casualties	Region06	0	Actor health
67	Regional Casualties	Region07	2	Actor health
67	Regional Casualties	Region08	0	Actor health
67	Regional Casualties	Region09	0	Actor health
67	Regional Casualties	Region10	0	Actor health
67	Regional Casualties	Region11	1	Actor health
67	Regional Casualties	Region12	4	Actor health
67	Regional Casualties	Region13	0	Actor health
67	Regional Casualties	Region14	0	Actor health
67	Regional Casualties	Region15	1	Actor health
67	Regional Casualties	Region16	0	Actor health
67	Regional Sheltered	Region01	0	Actor location
67	Regional Sheltered	Region02	0	Actor location
67	Regional Sheltered	Region03	0	Actor location
67	Regional Sheltered	Region04	0	Actor location
67	Regional Sheltered	Region05	0	Actor location
67	Regional Sheltered	Region06	0	Actor location
67	Regional Sheltered	Region07	0	Actor location
67	Regional Sheltered	Region08	0	Actor location
67	Regional Sheltered	Region09	0	Actor location
67	Regional Sheltered	Region10	0	Actor location
67	Regional Sheltered	Region11	0	Actor location
67	Regional Sheltered	Region12	0	Actor location
67	Regional Sheltered	Region13	0	Actor location
67	Regional Sheltered	Region14	0	Actor location
67	Regional Sheltered	Region15	0	Actor location
67	Regional Sheltered	Region16	0	Actor location
68	Deaths	[Actor1-160]	0	Actor alive
68	Casualties	[Actor1-160]	2	Actor health
68	Evacuees	[Actor1-160]	64	Actor location
68	Sheltered	[Actor1-160]	0	Actor location
68	Wellbeing	[Actor1-160]	0.6242653226723679	Actor health
68	Wealth	[Actor1-160]	0.8882397048256676	Actor resources
68	Safety	[Region1-16]	0.9070946793513338	Region risk
68	Prosocial	[Actor1-160]	41	Actor action
68	Antisocial	[Actor1-160]	4	Actor action
68	Regional Wellbeing	Region01	0.4949863916535692	Actor health
68	Regional Wellbeing	Region02	0.8624362056538493	Actor health
68	Regional Wellbeing	Region03	0.7329048175517907	Actor health
68	Regional Wellbeing	Region04	0.5034713037120764	Actor health
68	Regional Wellbeing	Region05	0.5902249253655234	Actor health
68	Regional Wellbeing	Region06	0.5122978565778697	Actor health
68	Regional Wellbeing	Region07	0.5904918575430438	Actor health
68	Regional Wellbeing	Region08	0.6844495756304938	Actor health
68	Regional Wellbeing	Region09	0.6608783740860655	Actor health
68	Regional Wellbeing	Region10	0.7528983381666815	Actor health
68	Regional Wellbeing	Region11	0.7312792991752308	Actor health
68	Regional Wellbeing	Region12	0.47745312437484017	Actor health
68	Regional Wellbeing	Region13	0.7047419616696781	Actor health
68	Regional Wellbeing	Region14	0.6750627086080913	Actor health
68	Regional Wellbeing	Region15	0.565282409374204	Actor health
68	Regional Wellbeing	Region16	0.5951491561543022	Actor health
68	Regional Deaths	Region01	0	Actor alive
68	Regional Deaths	Region02	0	Actor alive
68	Regional Deaths	Region03	0	Actor alive
68	Regional Deaths	Region04	0	Actor alive
68	Regional Deaths	Region05	0	Actor alive
68	Regional Deaths	Region06	0	Actor alive
68	Regional Deaths	Region07	0	Actor alive
68	Regional Deaths	Region08	0	Actor alive
68	Regional Deaths	Region09	0	Actor alive
68	Regional Deaths	Region10	0	Actor alive
68	Regional Deaths	Region11	0	Actor alive
68	Regional Deaths	Region12	0	Actor alive
68	Regional Deaths	Region13	0	Actor alive
68	Regional Deaths	Region14	0	Actor alive
68	Regional Deaths	Region15	0	Actor alive
68	Regional Deaths	Region16	0	Actor alive
68	Regional Casualties	Region01	0	Actor health
68	Regional Casualties	Region02	0	Actor health
68	Regional Casualties	Region03	0	Actor health
68	Regional Casualties	Region04	1	Actor health
68	Regional Casualties	Region05	0	Actor health
68	Regional Casualties	Region06	0	Actor health
68	Regional Casualties	Region07	0	Actor health
68	Regional Casualties	Region08	0	Actor health
68	Regional Casualties	Region09	0	Actor health
68	Regional Casualties	Region10	0	Actor health
68	Regional Casualties	Region11	0	Actor health
68	Regional Casualties	Region12	1	Actor health
68	Regional Casualties	Region13	0	Actor health
68	Regional Casualties	Region14	0	Actor health
68	Regional Casualties	Region15	0	Actor health
68	Regional Casualties	Region16	0	Actor health
68	Regional Sheltered	Region01	0	Actor location
68	Regional Sheltered	Region02	0	Actor location
68	Regional Sheltered	Region03	0	Actor location
68	Regional Sheltered	Region04	0	Actor location
68	Regional Sheltered	Region05	0	Actor location
68	Regional Sheltered	Region06	0	Actor location
68	Regional Sheltered	Region07	0	Actor location
68	Regional Sheltered	Region08	0	Actor location
68	Regional Sheltered	Region09	0	Actor location
68	Regional Sheltered	Region10	0	Actor location
68	Regional Sheltered	Region11	0	Actor location
68	Regional Sheltered	Region12	0	Actor location
68	Regional Sheltered	Region13	0	Actor location
68	Regional Sheltered	Region14	0	Actor location
68	Regional Sheltered	Region15	0	Actor location
68	Regional Sheltered	Region16	0	Actor location
69	Deaths	[Actor1-160]	0	Actor alive
69	Casualties	[Actor1-160]	1	Actor health
69	Evacuees	[Actor1-160]	64	Actor location
69	Sheltered	[Actor1-160]	0	Actor location
69	Wellbeing	[Actor1-160]	0.6510591936034208	Actor health
69	Wealth	[Actor1-160]	0.8893674222266787	Actor resources
69	Safety	[Region1-16]	0.9463418609424862	Region risk
69	Prosocial	[Actor1-160]	35	Actor action
69	Antisocial	[Actor1-160]	1	Actor action
69	Regional Wellbeing	Region01	0.5289918349921414	Actor health
69	Regional Wellbeing	Region02	0.890795056725643	Actor health
69	Regional Wellbeing	Region03	0.7597428905310744	Actor health
69	Regional Wellbeing	Region04	0.5740827822272458	Actor health
69	Regional Wellbeing	Region05	0.6041349552193142	Actor health
69	Regional Wellbeing	Region06	0.48737871394672183	Actor health
69	Regional Wellbeing	Region07	0.6342951145258263	Actor health
69	Regional Wellbeing	Region08	0.6943061090146601	Actor health
69	Regional Wellbeing	Region09	0.6845270244516394	Actor health
69	Regional Wellbeing	Region10	0.7797390029000087	Actor health
69	Regional Wellbeing	Region11	0.7507675795051385	Actor health
69	Regional Wellbeing	Region12	0.5424718746249041	Actor health
69	Regional Wellbeing	Region13	0.6961785103351402	Actor health
69	Regional Wellbeing	Region14	0.6907519108791405	Actor health
69	Regional Wellbeing	Region15	0.5871694456245226	Actor health
69	Regional Wellbeing	Region16	0.6184228270259148	Actor health
69	Regional Deaths	Region01	0	Actor alive
69	Regional Deaths	Region02	0	Actor alive
69	Regional Deaths	Region03	0	Actor alive
69	Regional Deaths	Region04	0	Actor alive
69	Regional Deaths	Region05	0	Actor alive
69	Regional Deaths	Region06	0	Actor alive
69	Regional Deaths	Region07	0	Actor alive
69	Regional Deaths	Region08	0	Actor alive
69	Regional Deaths	Region09	0	Actor alive
69	Regional Deaths	Region10	0	Actor alive
69	Regional Deaths	Region11	0	Actor alive
69	Regional Deaths	Region12	0	Actor alive
69	Regional Deaths	Region13	0	Actor alive
69	Regional Deaths	Region14	0	Actor alive
69	Regional Deaths	Region15	0	Actor alive
69	Regional Deaths	Region16	0	Actor alive
69	Regional Casualties	Region01	0	Actor health
69	Regional Casualties	Region02	0	Actor health
69	Regional Casualties	Region03	0	Actor health
69	Regional Casualties	Region04	0	Actor health
69	Regional Casualties	Region05	0	Actor health
69	Regional Casualties	Region06	1	Actor health
69	Regional Casualties	Region07	0	Actor health
69	Regional Casualties	Region08	0	Actor health
69	Regional Casualties	Region09	0	Actor health
69	Regional Casualties	Region10	0	Actor health
69	Regional Casualties	Region11	0	Actor health
69	Regional Casualties	Region12	0	Actor health
69	Regional Casualties	Region13	0	Actor health
69	Regional Casualties	Region14	0	Actor health
69	Regional Casualties	Region15	0	Actor health
69	Regional Casualties	Region16	0	Actor health
69	Regional Sheltered	Region01	0	Actor location
69	Regional Sheltered	Region02	0	Actor location
69	Regional Sheltered	Region03	0	Actor location
69	Regional Sheltered	Region04	0	Actor location
69	Regional Sheltered	Region05	0	Actor location
69	Regional Sheltered	Region06	0	Actor location
69	Regional Sheltered	Region07	0	Actor location
69	Regional Sheltered	Region08	0	Actor location
69	Regional Sheltered	Region09	0	Actor location
69	Regional Sheltered	Region10	0	Actor location
69	Regional Sheltered	Region11	0	Actor location
69	Regional Sheltered	Region12	0	Actor location
69	Regional Sheltered	Region13	0	Actor location
69	Regional Sheltered	Region14	0	Actor location
69	Regional Sheltered	Region15	0	Actor location
69	Regional Sheltered	Region16	0	Actor location
70	Deaths	[Actor1-160]	0	Actor alive
70	Casualties	[Actor1-160]	0	Actor health
70	Evacuees	[Actor1-160]	64	Actor location
70	Sheltered	[Actor1-160]	0	Actor location
70	Wellbeing	[Actor1-160]	0.6671355161620525	Actor health
70	Wealth	[Actor1-160]	0.8901494529613883	Actor resources
70	Safety	[Region1-16]	0.9709938176153129	Region risk
70	Prosocial	[Actor1-160]	42	Actor action
70	Antisocial	[Actor1-160]	4	Actor action
70	Regional Wellbeing	Region01	0.5173951009952849	Actor health
70	Regional Wellbeing	Region02	0.907810367368719	Actor health
70	Regional Wellbeing	Region03	0.7758457343186447	Actor health
70	Regional Wellbeing	Region04	0.6164496693363475	Actor health
70	Regional Wellbeing	Region05	0.6124809731315884	Actor health
70	Regional Wellbeing	Region06	0.552427228368033	Actor health
70	Regional Wellbeing	Region07	0.6605770687154957	Actor health
70	Regional Wellbeing	Region08	0.736583665408796	Actor health
70	Regional Wellbeing	Region09	0.6987162146709837	Actor health
70	Regional Wellbeing	Region10	0.7958434017400053	Actor health
70	Regional Wellbeing	Region11	0.7304605477030831	Actor health
70	Regional Wellbeing	Region12	0.5814831247749425	Actor health
70	Regional Wellbeing	Region13	0.7110404395344174	Actor health
70	Regional Wellbeing	Region14	0.70016543224177	Actor health
70	Regional Wellbeing	Region15	0.6003016673747135	Actor health
70	Regional Wellbeing	Region16	0.6110536962155488	Actor health
70	Regional Deaths	Region01	0	Actor alive
70	Regional Deaths	Region02	0	Actor alive
70	Regional Deaths	Region03	0	Actor alive
70	Regional Deaths	Region04	0	Actor alive
70	Regional Deaths	Region05	0	Actor alive
70	Regional Deaths	Region06	0	Actor alive
70	Regional Deaths	Region07	0	Actor alive
70	Regional Deaths	Region08	0	Actor alive
70	Regional Deaths	Region09	0	Actor alive
70	Regional Deaths	Region10	0	Actor alive
70	Regional Deaths	Region11	0	Actor alive
70	Regional Deaths	Region12	0	Actor alive
70	Regional Deaths	Region13	0	Actor alive
70	Regional Deaths	Region14	0	Actor alive
70	Regional Deaths	Region15	0	Actor alive
70	Regional Deaths	Region16	0	Actor alive
70	Regional Casualties	Region01	0	Actor health
70	Regional Casualties	Region02	0	Actor health
70	Regional Casualties	Region03	0	Actor health
70	Regional Casualties	Region04	0	Actor health
70	Regional Casualties	Region05	0	Actor health
70	Regional Casualties	Region06	0	Actor health
70	Regional Casualties	Region07	0	Actor health
70	Regional Casualties	Region08	0	Actor health
70	Regional Casualties	Region09	0	Actor health
70	Regional Casualties	Region10	0	Actor health
70	Regional Casualties	Region11	0	Actor health
70	Regional Casualties	Region12	0	Actor health
70	Regional Casualties	Region13	0	Actor health
70	Regional Casualties	Region14	0	Actor health
70	Regional Casualties	Region15	0	Actor health
70	Regional Casualties	Region16	0	Actor health
70	Regional Sheltered	Region01	0	Actor location
70	Regional Sheltered	Region02	0	Actor location
70	Regional Sheltered	Region03	0	Actor location
70	Regional Sheltered	Region04	0	Actor location
70	Regional Sheltered	Region05	0	Actor location
70	Regional Sheltered	Region06	0	Actor location
70	Regional Sheltered	Region07	0	Actor location
70	Regional Sheltered	Region08	0	Actor location
70	Regional Sheltered	Region09	0	Actor location
70	Regional Sheltered	Region10	0	Actor location
70	Regional Sheltered	Region11	0	Actor location
70	Regional Sheltered	Region12	0	Actor location
70	Regional Sheltered	Region13	0	Actor location
70	Regional Sheltered	Region14	0	Actor location
70	Regional Sheltered	Region15	0	Actor location
70	Regional Sheltered	Region16	0	Actor location
71	Deaths	[Actor1-160]	0	Actor alive
71	Casualties	[Actor1-160]	0	Actor health
71	Evacuees	[Actor1-160]	59	Actor location
71	Sheltered	[Actor1-160]	0	Actor location
71	Wellbeing	[Actor1-160]	0.6827813096972315	Actor health
71	Wealth	[Actor1-160]	0.89063980246186	Actor resources
71	Safety	[Region1-16]	0.9806311466844195	Region risk
71	Prosocial	[Actor1-160]	25	Actor action
71	Antisocial	[Actor1-160]	5	Actor action
71	Regional Wellbeing	Region01	0.5424370605971709	Actor health
71	Regional Wellbeing	Region02	0.9180195537545647	Actor health
71	Regional Wellbeing	Region03	0.7855074405911869	Actor health
71	Regional Wellbeing	Region04	0.6418698016018085	Actor health
71	Regional Wellbeing	Region05	0.617488583878953	Actor health
71	Regional Wellbeing	Region06	0.5914563370208199	Actor health
71	Regional Wellbeing	Region07	0.6763462412292974	Actor health
71	Regional Wellbeing	Region08	0.7619501992452775	Actor health
71	Regional Wellbeing	Region09	0.7072297288025902	Actor health
71	Regional Wellbeing	Region10	0.8055060410440031	Actor health
71	Regional Wellbeing	Region11	0.7502763286218499	Actor health
71	Regional Wellbeing	Region12	0.6048898748649656	Actor health
71	Regional Wellbeing	Region13	0.7199575970539839	Actor health
71	Regional Wellbeing	Region14	0.7058135450593478	Actor health
71	Regional Wellbeing	Region15	0.6081810004248279	Actor health
71	Regional Wellbeing	Region16	0.6279655510626625	Actor health
71	Regional Deaths	Region01	0	Actor alive
71	Regional Deaths	Region02	0	Actor alive
71	Regional Deaths	Region03	0	Actor alive
71	Regional Deaths	Region04	0	Actor alive
71	Regional Deaths	Region05	0	Actor alive
71	Regional Deaths	Region06	0	Actor alive
71	Regional Deaths	Region07	0	Actor alive
71	Regional Deaths	Region08	0	Actor alive
71	Regional Deaths	Region09	0	Actor alive
71	Regional Deaths	Region10	0	Actor alive
71	Regional Deaths	Region11	0	Actor alive
71	Regional Deaths	Region12	0	Actor alive
71	Regional Deaths	Region13	0	Actor alive
71	Regional Deaths	Region14	0	Actor alive
71	Regional Deaths	Region15	0	Actor alive
71	Regional Deaths	Region16	0	Actor alive
71	Regional Casualties	Region01	0	Actor health
71	Regional Casualties	Region02	0	Actor health
71	Regional Casualties	Region03	0	Actor health
71	Regional Casualties	Region04	0	Actor health
71	Regional Casualties	Region05	0	Actor health
71	Regional Casualties	Region06	0	Actor health
71	Regional Casualties	Region07	0	Actor health
71	Regional Casualties	Region08	0	Actor health
71	Regional Casualties	Region09	0	Actor health
71	Regional Casualties	Region10	0	Actor health
71	Regional Casualties	Region11	0	Actor health
71	Regional Casualties	Region12	0	Actor health
71	Regional Casualties	Region13	0	Actor health
71	Regional Casualties	Region14	0	Actor health
71	Regional Casualties	Region15	0	Actor health
71	Regional Casualties	Region16	0	Actor health
71	Regional Sheltered	Region01	0	Actor location
71	Regional Sheltered	Region02	0	Actor location
71	Regional Sheltered	Region03	0	Actor location
71	Regional Sheltered	Region04	0	Actor location
71	Regional Sheltered	Region05	0	Actor location
71	Regional Sheltered	Region06	0	Actor location
71	Regional Sheltered	Region07	0	Actor location
71	Regional Sheltered	Region08	0	Actor location
71	Regional Sheltered	Region09	0	Actor location
71	Regional Sheltered	Region10	0	Actor location
71	Regional Sheltered	Region11	0	Actor location
71	Regional Sheltered	Region12	0	Actor location
71	Regional Sheltered	Region13	0	Actor location
71	Regional Sheltered	Region14	0	Actor location
71	Regional Sheltered	Region15	0	Actor location
71	Regional Sheltered	Region16	0	Actor location
72	Deaths	[Actor1-160]	0	Actor alive
72	Casualties	[Actor1-160]	0	Actor health
72	Evacuees	[Actor1-160]	59	Actor location
72	Sheltered	[Actor1-160]	0	Actor location
72	Wellbeing	[Actor1-160]	0.6921687858183383	Actor health
72	Wealth	[Actor1-160]	0.8909508901066949	Actor resources
72	Safety	[Region1-16]	0.9862372436332231	Region risk
72	Prosocial	[Actor1-160]	16	Actor action
72	Antisocial	[Actor1-160]	5	Actor action
72	Regional Wellbeing	Region01	0.5574622363583026	Actor health
72	Regional Wellbeing	Region02	0.9241450655860722	Actor health
72	Regional Wellbeing	Region03	0.791304464354712	Actor health
72	Regional Wellbeing	Region04	0.6571218809610851	Actor health
72	Regional Wellbeing	Region05	0.6204931503273718	Actor health
72	Regional Wellbeing	Region06	0.614873802212492	Actor health
72	Regional Wellbeing	Region07	0.6858077447375786	Actor health
72	Regional Wellbeing	Region08	0.7771701195471666	Actor health
72	Regional Wellbeing	Region09	0.7123378372815541	Actor health
72	Regional Wellbeing	Region10	0.811303624626402	Actor health
72	Regional Wellbeing	Region11	0.7621657971731098	Actor health
72	Regional Wellbeing	Region12	0.6189339249189793	Actor health
72	Regional Wellbeing	Region13	0.7253078915657235	Actor health
72	Regional Wellbeing	Region14	0.7092024127498944	Actor health
72	Regional Wellbeing	Region15	0.6129086002548968	Actor health
72	Regional Wellbeing	Region16	0.6381126639709309	Actor health
72	Regional Deaths	Region01	0	Actor alive
72	Regional Deaths	Region02	0	Actor alive
72	Regional Deaths	Region03	0	Actor alive
72	Regional Deaths	Region04	0	Actor alive
72	Regional Deaths	Region05	0	Actor alive
72	Regional Deaths	Region06	0	Actor alive
72	Regional Deaths	Region07	0	Actor alive
72	Regional Deaths	Region08	0	Actor alive
