Timestep	RelationshipType	Directed	FromEntityId	ToEntityId	Data	Notes
	friendOf	yes	Actor0045	Actor0086	True	
	friendOf	yes	Actor0086	Actor0045	True	
	friendOf	yes	Actor0140	Actor0024	True	
	friendOf	yes	Actor0024	Actor0140	True	
	friendOf	yes	Actor0140	Actor0160	True	
	friendOf	yes	Actor0160	Actor0140	True	
	friendOf	yes	Actor0048	Actor0011	True	
	friendOf	yes	Actor0011	Actor0048	True	
	friendOf	yes	Actor0048	Actor0041	True	
	friendOf	yes	Actor0041	Actor0048	True	
	friendOf	yes	Actor0044	Actor0152	True	
	friendOf	yes	Actor0152	Actor0044	True	
	friendOf	yes	Actor0124	Actor0024	True	
	friendOf	yes	Actor0024	Actor0124	True	
	friendOf	yes	Actor0124	Actor0099	True	
	friendOf	yes	Actor0099	Actor0124	True	
	friendOf	yes	Actor0101	Actor0015	True	
	friendOf	yes	Actor0015	Actor0101	True	
	friendOf	yes	Actor0101	Actor0146	True	
	friendOf	yes	Actor0146	Actor0101	True	
	friendOf	yes	Actor0158	Actor0128	True	
	friendOf	yes	Actor0128	Actor0158	True	
	friendOf	yes	Actor0158	Actor0160	True	
	friendOf	yes	Actor0160	Actor0158	True	
	friendOf	yes	Actor0061	Actor0112	True	
	friendOf	yes	Actor0112	Actor0061	True	
	friendOf	yes	Actor0068	Actor0043	True	
	friendOf	yes	Actor0043	Actor0068	True	
	friendOf	yes	Actor0114	Actor0136	True	
	friendOf	yes	Actor0136	Actor0114	True	
	friendOf	yes	Actor0114	Actor0134	True	
	friendOf	yes	Actor0134	Actor0114	True	
	friendOf	yes	Actor0040	Actor0057	True	
	friendOf	yes	Actor0057	Actor0040	True	
	friendOf	yes	Actor0151	Actor0143	True	
	friendOf	yes	Actor0143	Actor0151	True	
	friendOf	yes	Actor0143	Actor0040	True	
	friendOf	yes	Actor0040	Actor0143	True	
	friendOf	yes	Actor0094	Actor0054	True	
	friendOf	yes	Actor0054	Actor0094	True	
	friendOf	yes	Actor0094	Actor0098	True	
	friendOf	yes	Actor0098	Actor0094	True	
	friendOf	yes	Actor0030	Actor0084	True	
	friendOf	yes	Actor0084	Actor0030	True	
	friendOf	yes	Actor0118	Actor0135	True	
	friendOf	yes	Actor0135	Actor0118	True	
	friendOf	yes	Actor0018	Actor0111	True	
	friendOf	yes	Actor0111	Actor0018	True	
	friendOf	yes	Actor0018	Actor0097	True	
	friendOf	yes	Actor0097	Actor0018	True	
	friendOf	yes	Actor0060	Actor0056	True	
	friendOf	yes	Actor0056	Actor0060	True	
	friendOf	yes	Actor0060	Actor0078	True	
	friendOf	yes	Actor0078	Actor0060	True	
	friendOf	yes	Actor0072	Actor0081	True	
	friendOf	yes	Actor0081	Actor0072	True	
	friendOf	yes	Actor0086	Actor0025	True	
	friendOf	yes	Actor0025	Actor0086	True	
	friendOf	yes	Actor0022	Actor0064	True	
	friendOf	yes	Actor0064	Actor0022	True	
	friendOf	yes	Actor0057	Actor0121	True	
	friendOf	yes	Actor0121	Actor0057	True	
	friendOf	yes	Actor0134	Actor0020	True	
	friendOf	yes	Actor0020	Actor0134	True	
	friendOf	yes	Actor0074	Actor0042	True	
	friendOf	yes	Actor0042	Actor0074	True	
	friendOf	yes	Actor0132	Actor0032	True	
	friendOf	yes	Actor0032	Actor0132	True	
	friendOf	yes	Actor0132	Actor0085	True	
	friendOf	yes	Actor0085	Actor0132	True	
	friendOf	yes	Actor0116	Actor0130	True	
	friendOf	yes	Actor0130	Actor0116	True	
	friendOf	yes	Actor0116	Actor0110	True	
	friendOf	yes	Actor0110	Actor0116	True	
	friendOf	yes	Actor0159	Actor0092	True	
	friendOf	yes	Actor0092	Actor0159	True	
	friendOf	yes	Actor0159	Actor0150	True	
	friendOf	yes	Actor0150	Actor0159	True	
	friendOf	yes	Actor0144	Actor0076	True	
	friendOf	yes	Actor0076	Actor0144	True	
	friendOf	yes	Actor0096	Actor0153	True	
	friendOf	yes	Actor0153	Actor0096	True	
	friendOf	yes	Actor0078	Actor0028	True	
	friendOf	yes	Actor0028	Actor0078	True	
	friendOf	yes	Actor0115	Actor0059	True	
	friendOf	yes	Actor0059	Actor0115	True	
	friendOf	yes	Actor0043	Actor0141	True	
	friendOf	yes	Actor0141	Actor0043	True	
	friendOf	yes	Actor0014	Actor0113	True	
	friendOf	yes	Actor0113	Actor0014	True	
	friendOf	yes	Actor0149	Actor0016	True	
	friendOf	yes	Actor0016	Actor0149	True	
	friendOf	yes	Actor0149	Actor0015	True	
	friendOf	yes	Actor0015	Actor0149	True	
	friendOf	yes	Actor0145	Actor0089	True	
	friendOf	yes	Actor0089	Actor0145	True	
	friendOf	yes	Actor0067	Actor0062	True	
	friendOf	yes	Actor0062	Actor0067	True	
	friendOf	yes	Actor0067	Actor0055	True	
	friendOf	yes	Actor0055	Actor0067	True	
	friendOf	yes	Actor0127	Actor0121	True	
	friendOf	yes	Actor0121	Actor0127	True	
	friendOf	yes	Actor0127	Actor0065	True	
	friendOf	yes	Actor0065	Actor0127	True	
	friendOf	yes	Actor0079	Actor0073	True	
	friendOf	yes	Actor0073	Actor0079	True	
	friendOf	yes	Actor0152	Actor0083	True	
	friendOf	yes	Actor0083	Actor0152	True	
	friendOf	yes	Actor0131	Actor0136	True	
	friendOf	yes	Actor0136	Actor0131	True	
	friendOf	yes	Actor0107	Actor0117	True	
	friendOf	yes	Actor0117	Actor0107	True	
	friendOf	yes	Actor0046	Actor0027	True	
	friendOf	yes	Actor0027	Actor0046	True	
	friendOf	yes	Actor0147	Actor0026	True	
	friendOf	yes	Actor0026	Actor0147	True	
	friendOf	yes	Actor0058	Actor0062	True	
	friendOf	yes	Actor0062	Actor0058	True	
	friendOf	yes	Actor0109	Actor0144	True	
	friendOf	yes	Actor0144	Actor0109	True	
	friendOf	yes	Actor0109	Actor0073	True	
	friendOf	yes	Actor0073	Actor0109	True	
	friendOf	yes	Actor0051	Actor0037	True	
	friendOf	yes	Actor0037	Actor0051	True	
	friendOf	yes	Actor0051	Actor0056	True	
	friendOf	yes	Actor0056	Actor0051	True	
	friendOf	yes	Actor0090	Actor0011	True	
	friendOf	yes	Actor0011	Actor0090	True	
	friendOf	yes	Actor0090	Actor0029	True	
	friendOf	yes	Actor0029	Actor0090	True	
	friendOf	yes	Actor0085	Actor0138	True	
	friendOf	yes	Actor0138	Actor0085	True	
	friendOf	yes	Actor0108	Actor0096	True	
	friendOf	yes	Actor0096	Actor0108	True	
	friendOf	yes	Actor0108	Actor0097	True	
	friendOf	yes	Actor0097	Actor0108	True	
	friendOf	yes	Actor0013	Actor0142	True	
	friendOf	yes	Actor0142	Actor0013	True	
	friendOf	yes	Actor0013	Actor0029	True	
	friendOf	yes	Actor0029	Actor0013	True	
	friendOf	yes	Actor0049	Actor0110	True	
	friendOf	yes	Actor0110	Actor0049	True	
	friendOf	yes	Actor0039	Actor0119	True	
	friendOf	yes	Actor0119	Actor0039	True	
	friendOf	yes	Actor0039	Actor0065	True	
	friendOf	yes	Actor0065	Actor0039	True	
	friendOf	yes	Actor0098	Actor0004	True	
	friendOf	yes	Actor0004	Actor0098	True	
	friendOf	yes	Actor0150	Actor0105	True	
	friendOf	yes	Actor0105	Actor0150	True	
	friendOf	yes	Actor0142	Actor0092	True	
	friendOf	yes	Actor0092	Actor0142	True	
	friendOf	yes	Actor0054	Actor0135	True	
	friendOf	yes	Actor0135	Actor0054	True	
	friendOf	yes	Actor0120	Actor0074	True	
	friendOf	yes	Actor0074	Actor0120	True	
	friendOf	yes	Actor0120	Actor0077	True	
	friendOf	yes	Actor0077	Actor0120	True	
	friendOf	yes	Actor0102	Actor0119	True	
	friendOf	yes	Actor0119	Actor0102	True	
	friendOf	yes	Actor0076	Actor0058	True	
	friendOf	yes	Actor0058	Actor0076	True	
	friendOf	yes	Actor0154	Actor0026	True	
	friendOf	yes	Actor0026	Actor0154	True	
	friendOf	yes	Actor0154	Actor0061	True	
	friendOf	yes	Actor0061	Actor0154	True	
	friendOf	yes	Actor0093	Actor0063	True	
	friendOf	yes	Actor0063	Actor0093	True	
	friendOf	yes	Actor0093	Actor0071	True	
	friendOf	yes	Actor0071	Actor0093	True	
	friendOf	yes	Actor0075	Actor0138	True	
	friendOf	yes	Actor0138	Actor0075	True	
	friendOf	yes	Actor0148	Actor0045	True	
	friendOf	yes	Actor0045	Actor0148	True	
	friendOf	yes	Actor0077	Actor0157	True	
	friendOf	yes	Actor0157	Actor0077	True	
	friendOf	yes	Actor0146	Actor0031	True	
	friendOf	yes	Actor0031	Actor0146	True	
	friendOf	yes	Actor0020	Actor0047	True	
	friendOf	yes	Actor0047	Actor0020	True	
	friendOf	yes	Actor0122	Actor0131	True	
	friendOf	yes	Actor0131	Actor0122	True	
	friendOf	yes	Actor0122	Actor0034	True	
	friendOf	yes	Actor0034	Actor0122	True	
	friendOf	yes	Actor0141	Actor0037	True	
	friendOf	yes	Actor0037	Actor0141	True	
	friendOf	yes	Actor0021	Actor0100	True	
	friendOf	yes	Actor0100	Actor0021	True	
	friendOf	yes	Actor0023	Actor0032	True	
	friendOf	yes	Actor0032	Actor0023	True	
	friendOf	yes	Actor0023	Actor0047	True	
	friendOf	yes	Actor0047	Actor0023	True	
	friendOf	yes	Actor0038	Actor0072	True	
	friendOf	yes	Actor0072	Actor0038	True	
	friendOf	yes	Actor0035	Actor0107	True	
	friendOf	yes	Actor0107	Actor0035	True	
	friendOf	yes	Actor0035	Actor0071	True	
	friendOf	yes	Actor0071	Actor0035	True	
	friendOf	yes	Actor0031	Actor0009	True	
	friendOf	yes	Actor0009	Actor0031	True	
	friendOf	yes	Actor0012	Actor0016	True	
	friendOf	yes	Actor0016	Actor0012	True	
	friendOf	yes	Actor0100	Actor0129	True	
	friendOf	yes	Actor0129	Actor0100	True	
	friendOf	yes	Actor0130	Actor0055	True	
	friendOf	yes	Actor0055	Actor0130	True	
	friendOf	yes	Actor0019	Actor0079	True	
	friendOf	yes	Actor0079	Actor0019	True	
	friendOf	yes	Actor0004	Actor0034	True	
	friendOf	yes	Actor0034	Actor0004	True	
	friendOf	yes	Actor0005	Actor0044	True	
	friendOf	yes	Actor0044	Actor0005	True	
	friendOf	yes	Actor0157	Actor0009	True	
	friendOf	yes	Actor0009	Actor0157	True	
	friendOf	yes	Actor0139	Actor0038	True	
	friendOf	yes	Actor0038	Actor0139	True	
	friendOf	yes	Actor0010	Actor0115	True	
	friendOf	yes	Actor0115	Actor0010	True	
	friendOf	yes	Actor0010	Actor0069	True	
	friendOf	yes	Actor0069	Actor0010	True	
	friendOf	yes	Actor0017	Actor0112	True	
	friendOf	yes	Actor0112	Actor0017	True	
	friendOf	yes	Actor0017	Actor0139	True	
	friendOf	yes	Actor0139	Actor0017	True	
	friendOf	yes	Actor0050	Actor0105	True	
	friendOf	yes	Actor0105	Actor0050	True	
	friendOf	yes	Actor0050	Actor0070	True	
	friendOf	yes	Actor0070	Actor0050	True	
	friendOf	yes	Actor0156	Actor0064	True	
	friendOf	yes	Actor0064	Actor0156	True	
	friendOf	yes	Actor0156	Actor0104	True	
	friendOf	yes	Actor0104	Actor0156	True	
	friendOf	yes	Actor0025	Actor0118	True	
	friendOf	yes	Actor0118	Actor0025	True	
	friendOf	yes	Actor0111	Actor0084	True	
	friendOf	yes	Actor0084	Actor0111	True	
	friendOf	yes	Actor0070	Actor0081	True	
	friendOf	yes	Actor0081	Actor0070	True	
	friendOf	yes	Actor0006	Actor0069	True	
	friendOf	yes	Actor0069	Actor0006	True	
	neighbor	yes	Actor0001	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0001	Region13	
	neighbor	yes	Actor0001	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0001	Region13	
	neighbor	yes	Actor0008	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0008	Region13	
	neighbor	yes	Actor0008	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0008	Region13	
	neighbor	yes	Actor0013	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0013	Region13	
	neighbor	yes	Actor0013	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0013	Region13	
	neighbor	yes	Actor0028	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0028	Region13	
	neighbor	yes	Actor0028	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0028	Region13	
	neighbor	yes	Actor0048	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0048	Region13	
	neighbor	yes	Actor0048	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0048	Region13	
	neighbor	yes	Actor0055	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0055	Region13	
	neighbor	yes	Actor0055	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0055	Region13	
	neighbor	yes	Actor0065	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0065	Region13	
	neighbor	yes	Actor0065	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0065	Region13	
	neighbor	yes	Actor0094	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0094	Region13	
	neighbor	yes	Actor0094	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0094	Region13	
	neighbor	yes	Actor0105	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0105	Region13	
	neighbor	yes	Actor0105	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0105	Region13	
	neighbor	yes	Actor0124	Actor0129	Region13	
	neighbor	yes	Actor0129	Actor0124	Region13	
	neighbor	yes	Actor0124	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0124	Region13	
	neighbor	yes	Actor0129	Actor0151	Region13	
	neighbor	yes	Actor0151	Actor0129	Region13	
	neighbor	yes	Actor0002	Actor0017	Region12	
	neighbor	yes	Actor0017	Actor0002	Region12	
	neighbor	yes	Actor0002	Actor0076	Region12	
	neighbor	yes	Actor0076	Actor0002	Region12	
	neighbor	yes	Actor0002	Actor0093	Region12	
	neighbor	yes	Actor0093	Actor0002	Region12	
	neighbor	yes	Actor0002	Actor0109	Region12	
	neighbor	yes	Actor0109	Actor0002	Region12	
	neighbor	yes	Actor0002	Actor0126	Region12	
	neighbor	yes	Actor0126	Actor0002	Region12	
	neighbor	yes	Actor0002	Actor0132	Region12	
	neighbor	yes	Actor0132	Actor0002	Region12	
	neighbor	yes	Actor0002	Actor0140	Region12	
	neighbor	yes	Actor0140	Actor0002	Region12	
	neighbor	yes	Actor0002	Actor0156	Region12	
	neighbor	yes	Actor0156	Actor0002	Region12	
	neighbor	yes	Actor0002	Actor0157	Region12	
	neighbor	yes	Actor0157	Actor0002	Region12	
	neighbor	yes	Actor0017	Actor0076	Region12	
	neighbor	yes	Actor0076	Actor0017	Region12	
	neighbor	yes	Actor0017	Actor0093	Region12	
	neighbor	yes	Actor0093	Actor0017	Region12	
	neighbor	yes	Actor0017	Actor0109	Region12	
	neighbor	yes	Actor0109	Actor0017	Region12	
	neighbor	yes	Actor0017	Actor0126	Region12	
	neighbor	yes	Actor0126	Actor0017	Region12	
	neighbor	yes	Actor0017	Actor0132	Region12	
	neighbor	yes	Actor0132	Actor0017	Region12	
	neighbor	yes	Actor0017	Actor0140	Region12	
	neighbor	yes	Actor0140	Actor0017	Region12	
	neighbor	yes	Actor0017	Actor0156	Region12	
	neighbor	yes	Actor0156	Actor0017	Region12	
	neighbor	yes	Actor0017	Actor0157	Region12	
	neighbor	yes	Actor0157	Actor0017	Region12	
	neighbor	yes	Actor0076	Actor0093	Region12	
	neighbor	yes	Actor0093	Actor0076	Region12	
	neighbor	yes	Actor0076	Actor0109	Region12	
	neighbor	yes	Actor0109	Actor0076	Region12	
	neighbor	yes	Actor0076	Actor0126	Region12	
	neighbor	yes	Actor0126	Actor0076	Region12	
	neighbor	yes	Actor0076	Actor0132	Region12	
	neighbor	yes	Actor0132	Actor0076	Region12	
	neighbor	yes	Actor0076	Actor0140	Region12	
	neighbor	yes	Actor0140	Actor0076	Region12	
	neighbor	yes	Actor0076	Actor0156	Region12	
	neighbor	yes	Actor0156	Actor0076	Region12	
	neighbor	yes	Actor0076	Actor0157	Region12	
	neighbor	yes	Actor0157	Actor0076	Region12	
	neighbor	yes	Actor0093	Actor0109	Region12	
	neighbor	yes	Actor0109	Actor0093	Region12	
	neighbor	yes	Actor0093	Actor0126	Region12	
	neighbor	yes	Actor0126	Actor0093	Region12	
	neighbor	yes	Actor0093	Actor0132	Region12	
	neighbor	yes	Actor0132	Actor0093	Region12	
	neighbor	yes	Actor0093	Actor0140	Region12	
	neighbor	yes	Actor0140	Actor0093	Region12	
	neighbor	yes	Actor0093	Actor0156	Region12	
	neighbor	yes	Actor0156	Actor0093	Region12	
	neighbor	yes	Actor0093	Actor0157	Region12	
	neighbor	yes	Actor0157	Actor0093	Region12	
	neighbor	yes	Actor0109	Actor0126	Region12	
	neighbor	yes	Actor0126	Actor0109	Region12	
	neighbor	yes	Actor0109	Actor0132	Region12	
	neighbor	yes	Actor0132	Actor0109	Region12	
	neighbor	yes	Actor0109	Actor0140	Region12	
	neighbor	yes	Actor0140	Actor0109	Region12	
	neighbor	yes	Actor0109	Actor0156	Region12	
	neighbor	yes	Actor0156	Actor0109	Region12	
	neighbor	yes	Actor0109	Actor0157	Region12	
	neighbor	yes	Actor0157	Actor0109	Region12	
	neighbor	yes	Actor0126	Actor0132	Region12	
	neighbor	yes	Actor0132	Actor0126	Region12	
	neighbor	yes	Actor0126	Actor0140	Region12	
	neighbor	yes	Actor0140	Actor0126	Region12	
	neighbor	yes	Actor0126	Actor0156	Region12	
	neighbor	yes	Actor0156	Actor0126	Region12	
	neighbor	yes	Actor0126	Actor0157	Region12	
	neighbor	yes	Actor0157	Actor0126	Region12	
	neighbor	yes	Actor0132	Actor0140	Region12	
	neighbor	yes	Actor0140	Actor0132	Region12	
	neighbor	yes	Actor0132	Actor0156	Region12	
	neighbor	yes	Actor0156	Actor0132	Region12	
	neighbor	yes	Actor0132	Actor0157	Region12	
	neighbor	yes	Actor0157	Actor0132	Region12	
	neighbor	yes	Actor0140	Actor0156	Region12	
	neighbor	yes	Actor0156	Actor0140	Region12	
	neighbor	yes	Actor0140	Actor0157	Region12	
	neighbor	yes	Actor0157	Actor0140	Region12	
	neighbor	yes	Actor0156	Actor0157	Region12	
	neighbor	yes	Actor0157	Actor0156	Region12	
	neighbor	yes	Actor0003	Actor0016	Region15	
	neighbor	yes	Actor0016	Actor0003	Region15	
	neighbor	yes	Actor0003	Actor0021	Region15	
	neighbor	yes	Actor0021	Actor0003	Region15	
	neighbor	yes	Actor0003	Actor0027	Region15	
	neighbor	yes	Actor0027	Actor0003	Region15	
	neighbor	yes	Actor0003	Actor0032	Region15	
	neighbor	yes	Actor0032	Actor0003	Region15	
	neighbor	yes	Actor0003	Actor0087	Region15	
	neighbor	yes	Actor0087	Actor0003	Region15	
	neighbor	yes	Actor0003	Actor0092	Region15	
	neighbor	yes	Actor0092	Actor0003	Region15	
	neighbor	yes	Actor0003	Actor0096	Region15	
	neighbor	yes	Actor0096	Actor0003	Region15	
	neighbor	yes	Actor0003	Actor0103	Region15	
	neighbor	yes	Actor0103	Actor0003	Region15	
	neighbor	yes	Actor0003	Actor0106	Region15	
	neighbor	yes	Actor0106	Actor0003	Region15	
	neighbor	yes	Actor0016	Actor0021	Region15	
	neighbor	yes	Actor0021	Actor0016	Region15	
	neighbor	yes	Actor0016	Actor0027	Region15	
	neighbor	yes	Actor0027	Actor0016	Region15	
	neighbor	yes	Actor0016	Actor0032	Region15	
	neighbor	yes	Actor0032	Actor0016	Region15	
	neighbor	yes	Actor0016	Actor0087	Region15	
	neighbor	yes	Actor0087	Actor0016	Region15	
	neighbor	yes	Actor0016	Actor0092	Region15	
	neighbor	yes	Actor0092	Actor0016	Region15	
	neighbor	yes	Actor0016	Actor0096	Region15	
	neighbor	yes	Actor0096	Actor0016	Region15	
	neighbor	yes	Actor0016	Actor0103	Region15	
	neighbor	yes	Actor0103	Actor0016	Region15	
	neighbor	yes	Actor0016	Actor0106	Region15	
	neighbor	yes	Actor0106	Actor0016	Region15	
	neighbor	yes	Actor0021	Actor0027	Region15	
	neighbor	yes	Actor0027	Actor0021	Region15	
	neighbor	yes	Actor0021	Actor0032	Region15	
	neighbor	yes	Actor0032	Actor0021	Region15	
	neighbor	yes	Actor0021	Actor0087	Region15	
	neighbor	yes	Actor0087	Actor0021	Region15	
	neighbor	yes	Actor0021	Actor0092	Region15	
	neighbor	yes	Actor0092	Actor0021	Region15	
	neighbor	yes	Actor0021	Actor0096	Region15	
	neighbor	yes	Actor0096	Actor0021	Region15	
	neighbor	yes	Actor0021	Actor0103	Region15	
	neighbor	yes	Actor0103	Actor0021	Region15	
	neighbor	yes	Actor0021	Actor0106	Region15	
	neighbor	yes	Actor0106	Actor0021	Region15	
	neighbor	yes	Actor0027	Actor0032	Region15	
	neighbor	yes	Actor0032	Actor0027	Region15	
	neighbor	yes	Actor0027	Actor0087	Region15	
	neighbor	yes	Actor0087	Actor0027	Region15	
	neighbor	yes	Actor0027	Actor0092	Region15	
	neighbor	yes	Actor0092	Actor0027	Region15	
	neighbor	yes	Actor0027	Actor0096	Region15	
	neighbor	yes	Actor0096	Actor0027	Region15	
	neighbor	yes	Actor0027	Actor0103	Region15	
	neighbor	yes	Actor0103	Actor0027	Region15	
	neighbor	yes	Actor0027	Actor0106	Region15	
	neighbor	yes	Actor0106	Actor0027	Region15	
	neighbor	yes	Actor0032	Actor0087	Region15	
	neighbor	yes	Actor0087	Actor0032	Region15	
	neighbor	yes	Actor0032	Actor0092	Region15	
	neighbor	yes	Actor0092	Actor0032	Region15	
	neighbor	yes	Actor0032	Actor0096	Region15	
	neighbor	yes	Actor0096	Actor0032	Region15	
	neighbor	yes	Actor0032	Actor0103	Region15	
	neighbor	yes	Actor0103	Actor0032	Region15	
	neighbor	yes	Actor0032	Actor0106	Region15	
	neighbor	yes	Actor0106	Actor0032	Region15	
	neighbor	yes	Actor0087	Actor0092	Region15	
	neighbor	yes	Actor0092	Actor0087	Region15	
	neighbor	yes	Actor0087	Actor0096	Region15	
	neighbor	yes	Actor0096	Actor0087	Region15	
	neighbor	yes	Actor0087	Actor0103	Region15	
	neighbor	yes	Actor0103	Actor0087	Region15	
	neighbor	yes	Actor0087	Actor0106	Region15	
	neighbor	yes	Actor0106	Actor0087	Region15	
	neighbor	yes	Actor0092	Actor0096	Region15	
	neighbor	yes	Actor0096	Actor0092	Region15	
	neighbor	yes	Actor0092	Actor0103	Region15	
	neighbor	yes	Actor0103	Actor0092	Region15	
	neighbor	yes	Actor0092	Actor0106	Region15	
	neighbor	yes	Actor0106	Actor0092	Region15	
	neighbor	yes	Actor0096	Actor0103	Region15	
	neighbor	yes	Actor0103	Actor0096	Region15	
	neighbor	yes	Actor0096	Actor0106	Region15	
	neighbor	yes	Actor0106	Actor0096	Region15	
	neighbor	yes	Actor0103	Actor0106	Region15	
	neighbor	yes	Actor0106	Actor0103	Region15	
	neighbor	yes	Actor0004	Actor0011	Region14	
	neighbor	yes	Actor0011	Actor0004	Region14	
	neighbor	yes	Actor0004	Actor0043	Region14	
